id,created_date,text,retweeted_count,favourite_count
1256391780683169792,"Sat May 02 01:15:17 +0000 2020","RT @VladCorps: Nas lentes de Raimundo Pacco as duas faces da pandemia. O drama das vítimas da Covid-19 na porta de um hospital belenense e…",222,0
1256391780490186754,"Sat May 02 01:15:17 +0000 2020","RT @jiaredd: April did not want nothing to do with COVID-19! I never seen a month pack up their things so quickly and dip!😂",3284,0
1256391780267892736,"Sat May 02 01:15:17 +0000 2020","@monicaHeredia2 @silvinamarq No, es haber atendido e internado casi todos los covid del geriátrico de Saldan ahi.Ex… https://t.co/MISbhUiG0x",0,0
1256391780263698432,"Sat May 02 01:15:17 +0000 2020","RT @GFiuza_Oficial: Corrupção estatística é crime? Há uma epidemia de óbitos ""presumidos"" por covid (um terço em investigação), uma mistura…",6535,0
1256391780238454784,"Sat May 02 01:15:17 +0000 2020","RT @itokouta: 大切なデータなので、シェアします。リハ施設の全職員を対象とした抗体検査が行われました。現在、全病床でCOVID陽性者約80名を加療中。診療スタッフは個人用防護具をフル装備していますが、職員80名のうち2割がIgG抗体を保有。重症者は無し。日本の施設で…",3962,0
1256391779869437954,"Sat May 02 01:15:17 +0000 2020","@UPSHelp My granddaughter's father works for UPS in Cincinnati. What is your management doing to protect him from g… https://t.co/8fqfhThbJK",0,0
1256391779315826688,"Sat May 02 01:15:17 +0000 2020","RT @CinthiaCRibeiro: Algumas pessoas entendem de forma clara, que o status epidemiológico da #COVID__19 hoje no TO, retrata exatamente as a…",4,0
1256391779202596870,"Sat May 02 01:15:17 +0000 2020","RT @FDPascual: French scientist who discovered HIV insists COVID-19 is lab creation https://t.co/cpaikDyifo",28,0
1256391779152248833,"Sat May 02 01:15:17 +0000 2020","E ele pegou o covid-19, aí fica a discussão https://t.co/UahcszOCU7",0,0
1256391779001171976,"Sat May 02 01:15:17 +0000 2020","RT @AFThunderbirds: Tomorrow's #AmericaStrong flyover serves as a salute to frontline #COVID responders.

#InThisTogether 🇺🇸 https://t.co/l…",3596,0
1256391778858610689,"Sat May 02 01:15:17 +0000 2020","RT @MAFAPOCOLOMBIA: Ni el COVID-19 nos podrá callar. Estamos más vivas que nunca https://t.co/zwMCm1SggO",1035,0
1256391778565046274,"Sat May 02 01:15:17 +0000 2020","RT @RadioNordesteOK: 🔴 Recordamos que a partir de las 21 horas y hasta las 5:00 a.m. comienza el ""Toque de alarma sanitario"" 
Queda prohibi…",1,0
1256391778459987969,"Sat May 02 01:15:17 +0000 2020","RT @petervrobinson: finally the real covid-19 questions are getting answered",1,0
1256391778451836933,"Sat May 02 01:15:17 +0000 2020","RT @wpdeabc15: A Wisconsin couple didn't let the pandemic stop them from getting married, regardless of social-distancing measures that kep…",1,0
1256391777852030977,"Sat May 02 01:15:17 +0000 2020","RT @NaoInviabilize: nas minhas dm:

""oi Deia será que vc pode perguntar para os seus seguidores se engolir esperma no sexo oral transmite c…",68,0
1256391777831059456,"Sat May 02 01:15:17 +0000 2020","RT @CNNEE: La Universidad de Pensilvania ha iniciado un estudio para entrenar a perros en la detección del covid-19 a través del olfato. ht…",284,0
1256391777541644288,"Sat May 02 01:15:17 +0000 2020","RT @c0lettea: Recent research has shown that phototherapy is showing great promise in eradicating COVID-19.  The lack of integrity of these…",186,0
1256391777143140357,"Sat May 02 01:15:16 +0000 2020","RT @lopezacunad: El acto de cierre del hospital de IFEMA ha sido un verdadero despropósito desde el punto de vista epidemiológico y de salu…",2,0
1256391777097068549,"Sat May 02 01:15:16 +0000 2020","RT @Hells4Heroes: Makes you wonder if others have been doing the same.🤔
Revealed: NHS procurement official privately selling PPE amid Covid…",61,0
1256391777034084357,"Sat May 02 01:15:16 +0000 2020","RT @NoticiasCaracol: Grupo de irresponsables violaron la cuarentena y se fueron a un paseo de olla en Caño Grande, Villavicencio - https://…",13,0
1256391776828522499,"Sat May 02 01:15:16 +0000 2020","RT @KatieKypuros: I dare chapa to get a “I survived covid 19 pandemic” tattoo",2,0
1256391776782307329,"Sat May 02 01:15:16 +0000 2020","RT @ForsythJenn: Covid passed among cruise ship travelers, finding passage to ports of call as well as the hometowns of those aboard, accor…",8,0
1256391776451125252,"Sat May 02 01:15:16 +0000 2020","RT @Karigonro: @DrGiammattei que piñatización de recursos del país... de una manera tan descarada x pretexto de Covid 19. #YaBasta que ladr…",3,0
1256391776350490625,"Sat May 02 01:15:16 +0000 2020","RT @Yamiche: CONFIRMED: The House Appropriations Committee says it sought Dr. Anthony Fauci as a witness at Wednesday’s Labor-HHS-Education…",8950,0
1256391776333705216,"Sat May 02 01:15:16 +0000 2020","RT @As_de_Treboles: 🖤💚❤️❤️❤️💛💛💛💛❤️❤️❤️💚🖤

Tanto TEST de COVID 19 te afectó.

Sabíamos que eras IMBÉCIL, ahora : SUPERIMBÉCIL.

El esperpént…",47,0
1256391776262381568,"Sat May 02 01:15:16 +0000 2020","RT @lfvarela: Embarazada COVID + sometida a Cesárea de urgencia. RN sano. La paciente se complica, debe ser intubada... Hoy fue dada de alt…",83,0
1256391776031645697,"Sat May 02 01:15:16 +0000 2020","RT @julioastillero: Hijo de Bartlett vendió al gobierno de México los ventiladores respiratorios más caros para COVID-19, de acuerdo con un…",2128,0
1256391775628881921,"Sat May 02 01:15:16 +0000 2020","RT @kabutoyama_taro: スウェーデンが医療崩壊（飽和）していないことは、超過死亡数とCOVID-19による公称死亡数とがピッタリ一致していることからもわかる。こういうところで統計を不正操作する国でもなさげだし。 https://t.co/Yj6THxQmyh",13,0
1256391775620485121,"Sat May 02 01:15:16 +0000 2020","RT @ReivindicNal: Hay más casos de Covid-19; subestiman epidemia.- Frenk

Solo mentes perversas y traidoras a la patria se permiten mentirn…",68,0
1256391775448641539,"Sat May 02 01:15:16 +0000 2020","RT @xo_TaylorJanae: My senior year certainly didn’t end as planned, but I will be forever grateful for the wonderful experience and memorie…",86,0
1256391775092162560,"Sat May 02 01:15:16 +0000 2020","RT @ChiBizJournal: North Chicago-based AbbVie also said that it expects its $63 billion purchase of Dublin, Ireland-based drug firm Allerga…",0,0
1256391775071219726,"Sat May 02 01:15:16 +0000 2020","@victorballestas @sicsuper Oiga y esa pelota qué es lo que hace? Quedamos inmunes contra el #Covid ??",0,0
1256391774953771009,"Sat May 02 01:15:16 +0000 2020","Hospital Administrators: US Physicians/Healthcare Workers For Personal Protective Equipment in COVID-19 Pandemic -… https://t.co/t9XmmhtkwG",0,0
1256391774945325058,"Sat May 02 01:15:16 +0000 2020","RT @narendramodi: My best wishes to Russian PM Mishustin for early recovery and good health. We stand with our close friend Russia in effor…",4684,0
1256391774639140864,"Sat May 02 01:15:16 +0000 2020","The ""UK has passed the peak of Covid 19"" my arse.

Once the deaths absolutely stop for good then I'll officially ad… https://t.co/9y5a72cuRM",1,0
1256391774622355456,"Sat May 02 01:15:16 +0000 2020","RT @Edit0r_At_Large: @venkmurthy @dailyzad You can read more here:
https://t.co/nJuMZE1YiK

I suspect this is a major reason behind the wav…",1,0
1256391774613852160,"Sat May 02 01:15:16 +0000 2020","RT @BesuraTaansane: Complexities of managing  Covid pandemic in 🇮🇳👇

1)20% peacefuls who believe nothing can ever happen to them if they ta…",23,0
1256391774555103232,"Sat May 02 01:15:16 +0000 2020","RT @BlakeDontCrack: This was approved. You can’t get evicted for not paying rent during the COVID-19 crisis in alameda county. Spread the w…",349,0
1256391774429380610,"Sat May 02 01:15:16 +0000 2020","RT @ChuckGrassley: Proud 2hear abt collaborative efforts in every sector of Iowa's economy Helping each other is the Iowa way Recent exampl…",3661,0
1256391773674508291,"Sat May 02 01:15:16 +0000 2020","RT @LorenaMLopera: COVID-19 is impacting the Latinx community in devastating ways. We need to build a system that is inclusive, especially…",2,0
1256391773586423808,"Sat May 02 01:15:16 +0000 2020","RT @DrSenait: “This is the time where US. leadership is enormously critical globally,”⁦@DrSenait⁩ said. “hope funding will be reinstated,bu…",11,0
1256391773192163328,"Sat May 02 01:15:16 +0000 2020","RT @MXvsCORRUPCION: La dirección registrada por León Barttlet para la  empresa filial a la que @TU_IMSS adjudicó la compra de ventiladores,…",5351,0
1256391773179523077,"Sat May 02 01:15:16 +0000 2020","@ARENAALFA @IvanDuque @ClaudiaLopez https://t.co/GUQXcxhDrN",0,0
1256391773011640320,"Sat May 02 01:15:15 +0000 2020","RT @hardiknas2020: Selamat Hari Pendidikan Nasional. 

Ketidakmampuan negara memitigasi penyebaran Covid-19 mengakibatkan rakyat mengalami…",107,0
1256391772726534144,"Sat May 02 01:15:15 +0000 2020","RT @ChuyLianet: @DeZurdaTeam #DedicaréEsteMayo a estar junto a mi familia mientras le ganamos la batalla a la #COVID__19.
#Cuba
@DeZurdaTea…",13,0
1256391772520898560,"Sat May 02 01:15:15 +0000 2020","RT @AristeguiOnline: Ella tiene 84 años, diabetes, hipertensión, sobrepeso, padeció un infarto… y venció a Covid-19 | Video https://t.co/da…",132,0
1256391772135215107,"Sat May 02 01:15:15 +0000 2020","Hola buenas noches, estamos haciendo una campaña sobre las fake news ya que se eta publicando muchas noticias falsa… https://t.co/iUKygveN38",0,0
1256391772122513411,"Sat May 02 01:15:15 +0000 2020","Habitat for Humanity of Charlotte says they are feeling the effects of the #coronavirus restrictions, but they're s… https://t.co/DxJc40XYPF",0,0
1256391772000804864,"Sat May 02 01:15:15 +0000 2020","RT @JustJared: Avril Lavigne drops her new song #WeAreWarriors with profits going to COVID-19 relief efforts - listen now! https://t.co/kBG…",289,0
1256391771992387584,"Sat May 02 01:15:15 +0000 2020","COVID-19: Damage found in multiple organ systems https://t.co/e8sxBBMngK

A friendly reminder that this… https://t.co/f1khH1kckk",0,0
1256391771606548482,"Sat May 02 01:15:15 +0000 2020","México supera los 20 mil casos de COVID-19, con mil 972 muertes - https://t.co/NJYoyxiWYB https://t.co/JKZGuuPe2W",0,0
1256391771518574592,"Sat May 02 01:15:15 +0000 2020","RT @gulftoday: #COVID19: The UAE Health Ministry conducted more than 26,000 COVID-19 tests in various regions of the country, and announced…",2,0
1256391771438886914,"Sat May 02 01:15:15 +0000 2020","Semua harus bisa belajar dan  mengambil pelajaran dari situasi covid 19 ini...💞💞💕",0,0
1256391771304660993,"Sat May 02 01:15:15 +0000 2020","RT @mauriciovancine: Artigo publicado pelo Prof. @thiagotoyoyo e colaboradores, trata um pouco sobre informações científicas, COVID-19, Mud…",4,0
1256391770914553858,"Sat May 02 01:15:15 +0000 2020","RT @GlodeJo07: El gobierno del que iba a acabar con la corrupción barriendo las escaleras de arriba a abajo, le compró 20 ventiladores en $…",5081,0
1256391770851639298,"Sat May 02 01:15:15 +0000 2020","RT @ClaudioXGG: Hijo de Bartlett vendió al gobierno el ventilador Covid-19 más caro · Mexicanos Contra la Corrupción y la Impunidad- Mexica…",2942,0
1256391770813988864,"Sat May 02 01:15:15 +0000 2020","RT @presidenciaperu: Hoy a las 8:30 pm, a través de las imágenes transmitidas por @tvperupe, tomémonos unos minutos para saludar y reconoce…",31,0
1256391770549567488,"Sat May 02 01:15:15 +0000 2020","RT @NITIAayog: कहता ये पल
जीते हैं चल 💪

Women from the SHGs in #AspirationalDistrict Khandwa have put their best foot forward in the fight…",37,0
1256391770419560450,"Sat May 02 01:15:15 +0000 2020","RT @WorldBank: Prioritizing agriculture and food means putting money in people’s pockets (since so many people work in the sector) and maki…",16,0
1256391770310508544,"Sat May 02 01:15:15 +0000 2020","RT @ElFinanciero_Mx: Sitios como Villahermosa, Tabasco, ya están llegando al pico de casos en terapia intensiva.
https://t.co/MPR1tnacR6",5,0
1256391770226769921,"Sat May 02 01:15:15 +0000 2020","RT @ScottGottliebMD: A big win for patients and the first building block in what will be an improving toolbox for reducing death and diseas…",1699,0
1256391770096586752,"Sat May 02 01:15:15 +0000 2020","RT @edyong209: .@maggiekb1 is the god of the ""this ostensibly simple thing is way more complicated than you think, but let me walk you thro…",62,0
1256391769777979395,"Sat May 02 01:15:15 +0000 2020","RT @VladCorps: Nas lentes de Raimundo Pacco as duas faces da pandemia. O drama das vítimas da Covid-19 na porta de um hospital belenense e…",222,0
1256391769635188736,"Sat May 02 01:15:15 +0000 2020","RT @AIIndia: At the time of her arrest, Safoora Zargar, a research scholar at @jmiu_official, was 3 months pregnant.

The Government of Ind…",1935,0
1256391769547108352,"Sat May 02 01:15:15 +0000 2020","最近沼にハマりだしたカービィ

部屋の一角カービィで一周まわって女子力なさすぎる

カービィとナムコのコラボでゲットしたステショナリー需要ありすぎて！！
 
 #カービィ #カービィ好きと繋がりたい… https://t.co/rE1FP33quw",0,0
1256391769224331264,"Sat May 02 01:15:15 +0000 2020","RT @ConsorcioSurOcc: ATENCIÓN| @JusticiaVial @movilidadquito_ anunció, durante la sesión del #CoeCantonal @MunicipioQuito #Quito, que se tr…",3,0
1256391768905564160,"Sat May 02 01:15:14 +0000 2020","Uy que gonorrea ya 7mil casos de covid
.
😔😔Bogota lleva la delantera😷😷",0,0
1256391768758763522,"Sat May 02 01:15:14 +0000 2020","RT @VladCorps: Nas lentes de Raimundo Pacco as duas faces da pandemia. O drama das vítimas da Covid-19 na porta de um hospital belenense e…",222,0
1256391768720973829,"Sat May 02 01:15:14 +0000 2020","FDA authorizes Remdesivir drug for COVID-19 #Topbuzz https://t.co/nWzyc0Ul72",0,0
1256391768691445760,"Sat May 02 01:15:14 +0000 2020","RT @Yamiche: CONFIRMED: The House Appropriations Committee says it sought Dr. Anthony Fauci as a witness at Wednesday’s Labor-HHS-Education…",8950,0
1256391768683184130,"Sat May 02 01:15:14 +0000 2020","RT @gore_bby: I spent the last 6 hours restocking medication on 10 units and 3 covid ICUs, I can confirm there was so dancing.",1,0
1256391768679088128,"Sat May 02 01:15:14 +0000 2020","RT @AFThunderbirds: Tomorrow's #AmericaStrong flyover serves as a salute to frontline #COVID responders.

#InThisTogether 🇺🇸 https://t.co/l…",3597,0
1256391768603422721,"Sat May 02 01:15:14 +0000 2020","RT @Qanon76: W8oB5NUcAAuESV.jpg
Why are children immune to COVID-19?
How many children die from influenza each year?
Why are elderly more a…",197,0
1256391768532123655,"Sat May 02 01:15:14 +0000 2020","RT @TheRickWilson: Who had “Cannibal Alex Jones” on their COVID bingo card? https://t.co/fkDC0Hbzah",3666,0
1256391768452534272,"Sat May 02 01:15:14 +0000 2020","RT @Francis25830521: En la 19° comisaría de providencia. Trajimos 200 bebidas, 200 empanadas, y sopaipillas dulces para todos. 
Agradecemos…",357,0
1256391768418873344,"Sat May 02 01:15:14 +0000 2020","RT @lopezdoriga: Esta noche suman mil 872 los muertos por Covid-19 y 20 mil 739 los casos. Aquí, ""aplanando"" la curva, versión oficial. htt…",41,0
1256391768322396161,"Sat May 02 01:15:14 +0000 2020","RT @BBCNewsAsia: Gods in face masks: India's folk artists take on Covid-19 https://t.co/av1dbbT6BY",6,0
1256391768230240258,"Sat May 02 01:15:14 +0000 2020","RT @faakto: Where did Covid-19 come from? What we know about its origins https://t.co/kcPHOQiDtA",1,0
1256391768204996608,"Sat May 02 01:15:14 +0000 2020","2020年
新型コロナウイルスCOVID-19によって漂白された世界
FGOみたいやね",0,0
1256391767898849286,"Sat May 02 01:15:14 +0000 2020","pensando nos varios sinonimos que terei que usar pra substituir covid-19 em redações futuras .",0,0
1256391767366209536,"Sat May 02 01:15:14 +0000 2020","RT @HoyMismoTSI: Análisis COVID-19, verdades, dudas y temores con @melgar3030 https://t.co/tiQLWLFBL5",1,0
1256391767345283074,"Sat May 02 01:15:14 +0000 2020","RT @LuisCarlos: Para hablar de #COVID__19, comparar a Venezuela con otros países parte también del tiempo de la epidemia.
Ya teníamos menos…",430,0
1256391767332540417,"Sat May 02 01:15:14 +0000 2020","@myruleee Tindakan dan suara rakyat lagi kuat daripada kerajaan. Tapi tulah nanti mesti ada yg kecam n tak faham ju… https://t.co/d6yYUHPdDS",0,0
1256391767240433664,"Sat May 02 01:15:14 +0000 2020","RT @doctorkim: At this moment, he coronavirus COVID-19 is affecting 210 countries and territories around the world. Here's everything you n…",2,0
1256391767181725696,"Sat May 02 01:15:14 +0000 2020","RT @NoticiasCaracol: Grupo de irresponsables violaron la cuarentena y se fueron a un paseo de olla en Caño Grande, Villavicencio - https://…",13,0
1256391766833377280,"Sat May 02 01:15:14 +0000 2020","RT @RogerGo91574761: Ciudadanos: Destitución de senador Samuel García Sepúlveda por fraude y robo durante la pandemia covid - ¡Firma la pet…",1,0
1256391766825005056,"Sat May 02 01:15:14 +0000 2020","RT @BillGates: There are over 100 different coronavirus vaccine candidates in the works. These candidates take a variety of approaches to p…",3253,0
1256391766607106048,"Sat May 02 01:15:14 +0000 2020","RT @MXvsCORRUPCION: Manuel Bartlett Álvarez confirma que vendió ventiladores al @Tu_IMSS para enfermos de #COVIDー19.

Para defenderse, seña…",2147,0
1256391766548381703,"Sat May 02 01:15:14 +0000 2020","RT @Buster_ESPN: Former A's minor-leaguer Miguel Marte dies of COVID-19 at age 30 https://t.co/7alNtFrH5w",84,0
1256391766527311873,"Sat May 02 01:15:14 +0000 2020","RT @Loopsidernews: Médecins, infirmières, aides-soignants... Ils ont payé de leur vie leur engagement contre le Covid. Voici notre hommage.…",6698,0
1256391766460293121,"Sat May 02 01:15:14 +0000 2020","RT @kerpen: There are now several clinical trials of vitamin D supplementation for COVID.",52,0
1256391766443298816,"Sat May 02 01:15:14 +0000 2020","RT @prayingmedic: 96) Influenza medications are effective against Covid-19 because there is little actual difference between Covid-19 and i…",284,0
1256391766074220545,"Sat May 02 01:15:14 +0000 2020","@Covid_19Time Lamentablemente, para ti, no puedes hacer esa proyección",0,0
1256391765940002816,"Sat May 02 01:15:14 +0000 2020","RT @thatsbamby: covid free this May pls :&lt;",10019,0
1256391765885509632,"Sat May 02 01:15:14 +0000 2020","“Penerimaan Anggota Polri menerapkan Sosial Distancing dan SOP penanganan Virus Covid 19"" 

#rekrutmenpolri2020 https://t.co/A9alq4Yqjd",0,0
1256391765537497093,"Sat May 02 01:15:14 +0000 2020","RT @MAFAPOCOLOMBIA: Ni el COVID-19 nos podrá callar. Estamos más vivas que nunca https://t.co/zwMCm1SggO",1035,0
1256391765436837893,"Sat May 02 01:15:14 +0000 2020","RT @brusnos: eu quando chamo de covid-19 ao invés de coronavírus https://t.co/HwDjEXQfYO",64,0
1256391765231271937,"Sat May 02 01:15:14 +0000 2020","RT @wxyzdetroit: Terror suspect asks to be freed from prison over COVID-19 https://t.co/dJG1bC5Qmp",1,0
1256391765227012096,"Sat May 02 01:15:14 +0000 2020","RT @LuisGonzali: Pemex acaba de incumplir los tiempos para presentar informes al SEC (regulador en EEUU, parecido a la CNBV), argumentando…",398,0
1256391765180874752,"Sat May 02 01:15:14 +0000 2020","RT @JPNadda: In difficult times of COVID-19, Hon'ble PM has urged to adopt innovative and digital ways of working. Following his ideas, BJP…",732,0
1256391765101289474,"Sat May 02 01:15:14 +0000 2020","RT @OscarAyerve: TERCERA ENTREGA DE ALIMENTOS #Covid_19
Sector PISULI, Quito.
Asociación Víctimas #30S apoya a los sectores más vulnerables…",8,0
1256391765046644736,"Sat May 02 01:15:14 +0000 2020","// Quarantine Mullet 💈🦱💇‍♂️

#quarantinemullet

#covid19 #COVID__19 #Corona #coronavirus https://t.co/1APWFXveOf",0,0
1256391764975464449,"Sat May 02 01:15:14 +0000 2020","RT @KhkSizim: Harbiyeli Enes K. dün hastahaneye kaldırıldı ve covid-19 testi pozitif çıktı

Ramazanda CezaevindeOlmak https://t.co/AJvZcARM…",161,0
1256391764916801542,"Sat May 02 01:15:14 +0000 2020","RT @SinlineaMx: Y que se enoja... 🙊
👉Samuel García estalla contra los medios que dieron a conocer el negocio de su esposa.
Además llamó bot…",1338,0
1256391764182618112,"Sat May 02 01:15:13 +0000 2020","As of tonight, news cases of #COVID__19 are higher in the US than ever! Just thought I’d let you know that the irre… https://t.co/psWEZR0cwb",0,0
1256391764174344198,"Sat May 02 01:15:13 +0000 2020","RT @brusnos: eu quando chamo de covid-19 ao invés de coronavírus https://t.co/HwDjEXQfYO",64,0
1256391763922731008,"Sat May 02 01:15:13 +0000 2020","How to fight COVID-19 ""caution fatigue,"" according to a psychologist https://t.co/xiMMJ4EHpP",0,0
1256391763889176579,"Sat May 02 01:15:13 +0000 2020","Part 5 How are you doing?.. NASILSIN &amp; NABER  Kural 2: öğrendiğin herşeyi tekrarla dil öğrenmek istiyorsan artik se… https://t.co/rqaXHViBSX",0,2
1256391763872239617,"Sat May 02 01:15:13 +0000 2020","RT @libreycallejero: #LopezLaNacionTeDemanda que dejes de preocuparte por el narco y sus familias.
Y ATIENDAS A LOS ENFERMOS DE COVID-19 Y…",2,0
1256391763587026944,"Sat May 02 01:15:13 +0000 2020","RT @vinsinners: #RT if you think India is handling this #Covid_19 pandemic in stellar fashion in spite of 
 - population challenges
 - many…",112,0
1256391763230670848,"Sat May 02 01:15:13 +0000 2020","RT @ActualidadRT: Entre un 60 % y un 70 % de la población podría tener que infectarse hasta que se alcance el umbral crítico de inmunidad c…",16,0
1256391762979041280,"Sat May 02 01:15:13 +0000 2020","RT @VOANews: CORONAVIRUS
▶️Thousands of graves have been dug in the Brazilian city of Sao Paulo as the country struggles to cope with the c…",46,0
1256391762916016129,"Sat May 02 01:15:13 +0000 2020","RT @QuickTake: ICYMI: President Trump said Gilead’s antiviral drug has been cleared by U.S. regulators for emergency use in Covid-19 patien…",11,0
1256391762911924230,"Sat May 02 01:15:13 +0000 2020","RT @bombosschar: ACİL marmara üniversitesi maltepe hastanesinde yatmakta olan covid-19 hastası dayım için 20-65 yaş arası erkek covid-19 te…",39,0
1256391762773499904,"Sat May 02 01:15:13 +0000 2020","RT @sucre_prensa: #1May #SucreCumaná / #CDA WILFREDO ARCIA,
 MARÍA DE SAN JOSÉ,  CUMANAGOTO / Elab. y entrega  de tapabocas, concientizació…",5,0
1256391762706345988,"Sat May 02 01:15:13 +0000 2020","RT @21WIRE: Why are so many Americans, British and Europeans wanting to see #Sweden fail in the battle against #COVID19? We explain why her…",70,0
1256391762651815936,"Sat May 02 01:15:13 +0000 2020","RT @Kevin_Shipp: The US Intelligence Community's (ODNI) recent statement that COVID-19 was not bio-engineered and did come from bats in the…",500,0
1256391762626572289,"Sat May 02 01:15:13 +0000 2020","RT @RWhelanWSJ: Mexico's Hidalgo state gave a contract to a firm owned by the son of Manuel Bartlett, head of Mexico's public power utility…",1011,0
1256391762597175297,"Sat May 02 01:15:13 +0000 2020","RT @AristeguiOnline: Hijo de Bartlett vendió al gobierno el ventilador Covid-19 más caro: investigación  https://t.co/XOOJE26Bco https://t.…",1380,0
1256391762572181517,"Sat May 02 01:15:13 +0000 2020","RT @ClaudioXGG: Hijo de Bartlett vendió al gobierno el ventilador Covid-19 más caro · Mexicanos Contra la Corrupción y la Impunidad- Mexica…",2942,0
1256391762479808512,"Sat May 02 01:15:13 +0000 2020","RT @ScottGottliebMD: Hospitalizations are an objective measure of the direction of the covid epidemic in the U.S. - whether it's expanding…",928,0
1256391762354016258,"Sat May 02 01:15:13 +0000 2020","RT @levarburton: Tonight’s story time at 6pm PT/ 9p ET is actually one that adults, teens and YA listeners will enjoy. I’m reading “ Pocket…",81,0
1256391762274328577,"Sat May 02 01:15:13 +0000 2020","RT @gabsinferno: gente o nome da doença é COVID-19 não é convide 19 pessoas para a sua casa",746,0
1256391762186207232,"Sat May 02 01:15:13 +0000 2020","RT @JamesTodaroMD: EARLY ANTIBODY TESTING IN LOMBARDY ITALY SHOW ~60% ALREADY INFECTED WITH COVID-19

https://t.co/6jlKTAW5X2",32,0
1256391762139963392,"Sat May 02 01:15:13 +0000 2020","RT @johnwickmx: 📢 Noticia de ultimo momento📢

Tenemos fotos exclusivas de @AntonioAttolini tomando el toro por los Pitones y llegando a los…",33,0
1256391762039517188,"Sat May 02 01:15:13 +0000 2020","@wilsonwitzel vc e uma vergonha para rio de Janeiro rouba o dinheiro destinado pelo governo federal para combater… https://t.co/hSwEc2XUKI",0,0
1256391762009968640,"Sat May 02 01:15:13 +0000 2020","RT @NASAEarth: Satellites allow @NASA and partner researchers to study environmental changes likely related to shutdowns and reduced human…",268,0
1256391762005893128,"Sat May 02 01:15:13 +0000 2020","RT @tedlieu: There were over 30,000 new US cases reported yesterday &amp; over 34,000 today. #COVID__19 is a highly contagious virus. These fol…",1236,0
1256391761976492032,"Sat May 02 01:15:13 +0000 2020","RT @gabsinferno: gente o nome da doença é COVID-19 não é convide 19 pessoas para a sua casa",746,0
1256391761863356421,"Sat May 02 01:15:13 +0000 2020","Dos muertos por covid-19 en menos de 24 horas https://t.co/E8hTmxEg6i vía @pagina3huanuco",0,0
1256391761720537088,"Sat May 02 01:15:13 +0000 2020","RT @Scarleteen: Scarleteen staffer @gentleslytherin (Sam Wall) answers a user who's feeling lonely, depressed, and purposeless as a result…",5,0
1256391761410183170,"Sat May 02 01:15:13 +0000 2020","RT @Tonbi_ko: 欧米が中国にCOVID-19で賠償請求、みたいなニュースに興奮してるお前ら、お前らの国が９年前に放射能撒き散らしたことはもう覚えてないの？",226,0
1256391761129205761,"Sat May 02 01:15:13 +0000 2020","RT @thatsbamby: covid free this May pls :&lt;",10019,0
1256391760944615424,"Sat May 02 01:15:13 +0000 2020","RT @BenjaminNorton: I'm joining #UnitedMayDay to discuss imperialism in the time of Covid-19, and how the US empire is exploiting this cris…",33,0
1256391760932212736,"Sat May 02 01:15:13 +0000 2020","RT @joncoopertweets: Europe, Hard Hit by COVID-19, Watches With Horror as the U.S. Rushes to Reopen https://t.co/TfyanowFAT",48,0
1256391760915230721,"Sat May 02 01:15:13 +0000 2020","RT @chrisevansbrcom: 📽 LEGENDADO: Chris Evans manda recado para o Emerson Hospital e agradece equipe médica pelo esforço durante a pandemia…",82,0
1256391760743448577,"Sat May 02 01:15:13 +0000 2020","RT @NoticiasCaracol: Grupo de irresponsables violaron la cuarentena y se fueron a un paseo de olla en Caño Grande, Villavicencio - https://…",13,0
1256391760646815745,"Sat May 02 01:15:13 +0000 2020","RT @malikfajar_: ramadhan kali ini udah sedih karna covid sekarang ditambah lagi sama berita duka, bakal ga ada majelisan yg hampir tiap ma…",1,0
1256391760525135873,"Sat May 02 01:15:12 +0000 2020","RT @heyandrews21: If COVID-19 leads to student loan forgiveness I will social distance till 2022 without a complaint",31485,0
1256391760416309248,"Sat May 02 01:15:12 +0000 2020","@LVHN is reopening the region’s only COVID-FREE hospitals for elective surgery. A COVID-FREE hospital is one that h… https://t.co/GM4Hrz07na",0,0
1256391760013676545,"Sat May 02 01:15:12 +0000 2020","RT @F3nord: INTERVIEW. Covid-19 : ""Sur les tests, tout le monde ment, on ne pourra pas faire 700 000 tests"", affirme le Pr Froguel https://…",273,0
1256391759862665218,"Sat May 02 01:15:12 +0000 2020","RT @ernestosamperp: Bolsonaro, siguiendo a su mentor Trump, se viene ahora lanza en ristre contra la OMS. Hace pocos días destituyó a su mi…",84,0
1256391759711494144,"Sat May 02 01:15:12 +0000 2020","RT @ClaudioXGG: Hijo de Bartlett vendió al gobierno el ventilador Covid-19 más caro · Mexicanos Contra la Corrupción y la Impunidad- Mexica…",2942,0
1256391759690694656,"Sat May 02 01:15:12 +0000 2020","RT @CFValverde: Alguien, en su sano juicio puede creer que se puede meter a 7.515.367 habilitados en 5.299 recintos, donde funcionarán 33.0…",381,0
1256391759619403778,"Sat May 02 01:15:12 +0000 2020","RT @lpbragancabr: A OMS afirma que a origem do COVID-19 é natural.  Caso se comprove que o vírus tenha sido produzido em laboratório, a Chi…",3095,0
1256391758948249601,"Sat May 02 01:15:12 +0000 2020","RT @julenrementeria: ¿Se le fue el internet Director @zoerobledo?

Mientras la SEDENA compraba ventiladores para el COVID-19 en 898 mil pes…",2466,0
